@timestamp,@billedDuration,@duration,@initDuration
2022-01-09 12:00:53.240,11762,11761.66,432.91
2022-01-09 12:11:13.660,11801,11800.74,441.56
2022-01-09 12:31:42.259,12142,12141.04,457.17
2022-01-09 12:42:04.819,11953,11952.13,442.01
2022-01-09 12:52:28.400,11601,11600.84,441.44
2022-01-09 13:02:49.440,11772,11771.89,442.37
2022-01-09 13:13:09.440,11544,11543.49,427.16
2022-01-09 13:23:29.539,11861,11860.39,446.22
2022-01-09 13:33:49.079,11509,11508.16,438.27
2022-01-09 13:44:08.499,12060,12059.35,447.06
2022-01-09 13:54:29.739,12381,12380.07,466.41
2022-01-09 14:14:57.440,12048,12047.7,451.54
2022-01-09 14:25:18.680,12061,12060.7,441.91
2022-01-09 14:45:48.139,12024,12023.59,458.93
2022-01-09 14:56:08.580,11722,11722,441.22
2022-01-09 15:06:28.879,12052,12051.84,446.67
2022-01-09 15:16:49.038,11989,11988.78,457.49
2022-01-09 15:27:08.679,11427,11426.72,435.66
2022-01-09 15:37:28.660,11994,11993.26,453.19
2022-01-09 15:47:49.839,12058,12057.12,460.79
2022-01-09 15:58:10.518,12018,12017.12,457.64
2022-01-09 16:18:39.399,11929,11928.6,450.55
2022-01-09 16:29:00.436,11517,11516.76,425.65
2022-01-09 16:49:26.539,12025,12024.04,438.36
2022-01-09 17:09:54.299,12065,12064,454.4
2022-01-09 17:20:15.820,11743,11742.91,439.65
2022-01-09 17:30:36.480,11869,11868.03,434.67
2022-01-09 17:40:56.700,11897,11896.32,441.87
2022-01-09 17:51:16.259,11702,11701.96,444.41
2022-01-09 18:11:45.301,11742,11741.1,437.4
2022-01-09 18:22:07.219,12270,12269.32,464.26
2022-01-09 18:32:27.020,11992,11991.32,458.8
2022-01-09 18:42:48.098,11963,11962.55,447.25
2022-01-09 18:53:07.739,11735,11734.79,443.38
2022-01-09 19:03:28.679,11849,11849,441.55
2022-01-09 19:13:48.879,11702,11701.76,448.47
2022-01-09 19:24:09.779,11863,11862.66,447.42
2022-01-09 19:34:29.700,12060,12059.59,463.07
2022-01-09 19:54:56.659,11682,11681.73,440.92
2022-01-09 20:05:17.800,12151,12150.37,456.67
2022-01-09 20:15:38.640,12019,12018.62,447.88
2022-01-09 20:26:00.399,11801,11800.87,445.55
2022-01-09 20:36:22.559,12042,12041.73,464.63
2022-01-09 20:46:42.200,12014,12013.56,456.63
2022-01-09 21:07:10.939,12051,12050.65,455.69
2022-01-09 21:17:31.299,11861,11860.97,441.56
2022-01-09 21:27:52.580,11857,11856.39,446.15
2022-01-09 21:38:13.500,11740,11739.25,439.26
2022-01-09 21:48:34.159,11893,11892.95,453.43
2022-01-09 21:58:54.679,11855,11854.87,447.51
2022-01-09 22:09:14.460,11753,11752.88,441.58
2022-01-09 22:19:34.639,12011,12010.78,459.28
2022-01-09 22:40:01.800,11690,11689.82,436.65
2022-01-09 22:50:21.699,11941,11940.56,457.84
2022-01-09 23:00:42.678,12169,12168.72,461.24
2022-01-09 23:11:03.238,12082,12081.91,448.27
2022-01-09 23:21:23.580,11680,11679.97,438.6
2022-01-09 23:31:43.700,11478,11477.32,441.24
2022-01-09 23:42:04.939,12013,12012.89,457.64
2022-01-09 23:52:29.519,12074,12073.19,461.24
2022-01-10 00:12:56.879,11877,11876.01,446.52
2022-01-10 00:23:17.200,11890,11889.35,449.04
2022-01-10 00:33:38.060,11808,11807.32,449.79
2022-01-10 00:43:58.960,12122,12121.63,457.79
2022-01-10 00:54:18.779,12040,12039.05,443.52
2022-01-10 01:04:38.299,12182,12181.59,453.11
2022-01-10 01:14:59.019,12077,12076.64,449.58
2022-01-10 01:25:19.879,11902,11901.3,444.96
2022-01-10 01:35:39.539,11964,11963.92,458.43
