@timestamp,@billedDuration,@duration,@maxMemoryUsed,@in
2021-11-25 16:47:59.660,32,31.81,202000000,
2021-11-25 16:48:00.760,46,45.94,202000000,
2021-11-25 16:48:01.883,44,43.92,202000000,
2021-11-25 16:48:03.000,48,47.72,202000000,
2021-11-25 16:48:04.100,44,43.71,202000000,
2021-11-25 16:48:05.220,56,55.18,202000000,
2021-11-25 16:48:06.320,45,44.24,202000000,
2021-11-25 16:48:07.422,37,36.26,202000000,
2021-11-25 16:48:08.540,60,59.54,202000000,
2021-11-25 16:48:09.660,71,70.91,202000000,
2021-11-25 16:48:10.760,71,70.57,202000000,
2021-11-25 16:48:11.864,45,44.46,202000000,
2021-11-25 16:48:12.960,46,45.46,202000000,
2021-11-25 16:48:14.042,32,31.2,202000000,
2021-11-25 16:48:15.140,33,32.61,202000000,
2021-11-25 16:48:16.243,41,40.11,202000000,
2021-11-25 16:48:17.381,72,71.32,202000000,
2021-11-25 16:48:18.442,36,35.23,202000000,
2021-11-25 16:48:19.540,32,31.7,202000000,
2021-11-25 16:48:20.663,49,48.05,202000000,
2021-11-25 16:48:21.763,32,31.63,202000000,
2021-11-25 16:48:22.863,32,31.42,202000000,
2021-11-25 16:48:23.963,37,36.07,202000000,
2021-11-25 16:48:25.062,32,31.95,202000000,
2021-11-25 16:48:26.180,48,47.71,202000000,
2021-11-25 16:48:27.260,33,32.14,202000000,
2021-11-25 16:48:28.363,36,35.36,202000000,
2021-11-25 16:48:29.481,52,51.59,202000000,
2021-11-25 16:48:30.620,72,71.05,202000000,
2021-11-25 16:48:31.682,36,35.5,202000000,
2021-11-25 16:48:32.900,81,80.15,202000000,
2021-11-25 16:48:34.020,60,59.36,202000000,
2021-11-25 16:48:35.123,36,35.52,202000000,
2021-11-25 16:48:36.240,52,51.32,202000000,
2021-11-25 16:48:37.322,40,39.17,202000000,
2021-11-25 16:48:38.442,44,43.91,202000000,
2021-11-25 16:48:39.543,32,31.22,202000000,
2021-11-25 16:48:40.660,44,43.95,202000000,
2021-11-25 16:48:41.760,41,40.23,202000000,
2021-11-25 16:48:42.860,44,43.73,202000000,
2021-11-25 16:48:43.963,35,34.95,202000000,
2021-11-25 16:48:45.060,36,35.77,202000000,
2021-11-25 16:48:46.180,41,40.55,202000000,
2021-11-25 16:48:47.282,40,39.94,202000000,
2021-11-25 16:48:48.383,38,37.21,202000000,
2021-11-25 16:48:49.480,36,35.32,202000000,
2021-11-25 16:48:50.580,37,36.52,202000000,
2021-11-25 16:48:51.680,44,43.67,202000000,
2021-11-25 16:48:52.761,32,31.21,202000000,
